#,food_id,food_name,course,prep_time_minutes,food_picture,food_details_url,ingredient,quantity,unit,full_ingredient_line,ingredient,quantity,unit,full_ingredient_line,ingredient,quantity,unit,full_ingredient_line,ingredient,quantity,unit,full_ingredient_line,ingredient,quantity,unit,full_ingredient_line,ingredient,quantity,unit,full_ingredient_line,ingredient,quantity,unit,full_ingredient_line,ingredient,quantity,unit,full_ingredient_line,ingredient,quantity,unit,full_ingredient_line,ingredient,quantity,unit,full_ingredient_line,ingredient,quantity,unit,full_ingredient_line,ingredient,quantity,unit,full_ingredient_line,ingredient,quantity,unit,full_ingredient_line,ingredient,quantity,unit,full_ingredient_line,ingredient,quantity,unit,full_ingredient_line,ingredient,quantity,unit,full_ingredient_line,ingredient,quantity,unit,full_ingredient_line,ingredient,quantity,unit,full_ingredient_line,ingredient,quantity,unit,full_ingredient_line,ingredient,quantity,unit,full_ingredient_line
15,Slow-Cooker-Balsamic-Glazed-Pork-Tenderloin-2262013,Slow Cooker Balsamic Glazed Pork Tenderloin,Main Dishes,240,https://lh3.googleusercontent.com/3jqlSaiesrgtLSBw5zehFezFe_sIS6RQOQFfYFJ96yZeMcFJByL1yY4cKcwLF4FRKi5r0oLR_d1_7MEQ-WkE=s360,https://www.chef-in-training.com/2017/03/slow-cooker-balsamic-glazed-pork-tenderloin/,pork tenderloin,4,lbs,4 pounds pork tenderloin,salt,1.5,tsp,1 1/2 teaspoons salt,pepper,34,tsp,34 teaspoon pepper,garlic,2,cloves,2 cloves garlic. minced,sage,2,tsp,2 teaspoons sage,brown sugar,1.25,cups,1 1/4 cups brown sugar,cornstarch,2,tbsp,"2 Tablespoons cornstarch, plus 1 teaspoon cornstarch",balsamic vinegar,0.5,cups,1/2 cup balsamic vinegar,water,1,cups,1 cup water,soy sauce,4,tbsp,4 Tablespoons soy sauce
16,Mediterranean-Pasta-2563627,Mediterranean Pasta,Main Dishes,30,https://lh3.googleusercontent.com/QZRlCeuZuN3tcVJFsq1U0WoP1eSeDhxVplM6funFhe5nROq9s-DRdF1UNYFucNETlfYCPFGxhSwnLnu0DLkR=s360,https://www.wellplated.com/mediterranean-pasta/,kosher salt,1,tsp,"1 tablespoon kosher salt plus 1 teaspoon, divided", wheat noodles,6,whole,"6 ounces whole wheat angel hair pasta whole wheat spaghetti, or similar whole wheat noodles (I recommend DeLallo whole wheat pasta)",garlic,4,cloves,4 cloves garlic,grape tomatoes,2,None,2 cups grape tomatoes or cherry tomatoes,artichoke hearts,1,cans,1 can quartered artichoke hearts (14 ounces),pitted black olives,1,cans,1 can whole pitted black olives (6 ounces),olive oil,3,tbsp,3 tablespoons good-quality olive oil,ground black pepper,0.5,tsp,1/2 teaspoon ground black pepper,crushed red pepper flakes,1412,tsp,1/4-1/2 teaspoon crushed red pepper flakes,lemon juice,0.25,None,1/4 cup freshly squeezed lemon juice about 1 lemon,grated parmesan cheese,0.25,cups,1/4 cup freshly grated Parmesan cheese,Italian parsley,0.25,cups,1/4 cup fresh Italian parsley chopped
17,Crack-Chicken-Spaghetti-2572120,Crack Chicken Spaghetti,Main Dishes,55,https://lh3.googleusercontent.com/i7ddbz2aAJ82gO6IrW-Zjk95i0dBG6Cx6LgQuN2wrTZs1G3UUrseflbhdJ0r1pLPA8kCPqw9pd4qi0v4ehGb=s360,https://www.plainchicken.com/2017/07/crack-chicken-spaghetti.html,spaghetti,8,oz,8 ounces spaghetti,cream of chicken soup,1,cans,1 can (10.75-oz) cream of chicken soup,velveeta cheese,1,packages,"1 (8-oz) package Velveeta cheese, cubed",chicken broth,0.5,cups,1/2 cup chicken broth,ranch dressing mix,2,tbsp,2 Tbsp dry Ranch dressing mix,chicken,1,None,1 can (10.75-oz) cream of chicken soup,bacon bits,1,packages,1 (3-oz) package precooked bacon bits (Oscar Mayer),shredded cheddar cheese,12,cups,1-1/2 cups shredded cheddar cheese
18,Home-Style-Meatloaf-2059175,Home-Style Meatloaf,Main Dishes,80,https://lh3.googleusercontent.com/XLCtlQ_NsIrnSgPTyAyqya638JU1P_JQ8JQUDM4kfuq0TgXXth43mgghf6YmS9qeT_1u-sFVgxe6txrW1bW0kfc=s360,https://www.bettycrocker.com/recipes/home-style-meatloaf/a88edb8e-d80a-4b01-b91a-b6f89a9fd101,ground beef,1,lbs,1 lb lean (at least 80%) ground beef,finely chopped onion,0.25,cups,1/4 cup finely chopped onion,eggs,2,None,"2 eggs, beaten",plain bread crumbs,1,cups,1 cup ProgressoTM plain bread crumbs,italian seasoning,1,tsp,1 teaspoon Italian seasoning,ketchup,0.5,cups,1/2 cup ketchup,milk,0.5,cups,1/2 cup milk
19,Easy-Glazed-Honey-Balsamic-Chicken-2559757,Easy Glazed Honey Balsamic Chicken,Main Dishes,40,https://lh3.googleusercontent.com/cNxQWWL6oUQHmcNP9eKy6_xeNuJJ9fU8hNb3zbzaEEEHVNgvUStIrfbi01WWOQ31hAEFzKW856QyMZ53Md59=s360,https://www.momontimeout.com/easy-glazed-honey-balsamic-chicken/,honey,0.333333333333,cups,1/3 cup honey,balsamic vinegar,1,tbsp,1 tbsp balsamic vinegar,dried thyme,2,tsp,2 tsp dried thyme,salt,1,None,salt and pepper to taste,pepper,1,None,salt and pepper to taste,chicken,3,None,"3 lbs chicken , thighs and drumsticks preferred"
20,Quinoa-Enchilada-Casserole-2259108,Quinoa Enchilada Casserole,Main Dishes,40,https://lh3.googleusercontent.com/eEgHZQcBr96jn5CdxsEPkFJWFPi4Ja_flrIonxszV1dm7ye-Q2-PlwyrBo8IK-YHkCrbaW6Yb1JyWeBAhIFj=s360,https://damndelicious.net/2014/07/07/quinoa-enchilada-casserole/,quinoa,1,cups,1 cup quinoa,enchilada sauce,1,cans,1 (10-ounce) can Old El PasoTM mild enchilada sauce,green chiles,1,cans,"1 (4.5-ounce) can Old El PasoTM chopped green chiles, drained",corn kernels,0.5,None,"1/2 cup corn kernels, frozen, canned or roasted",canned black beans,0.5,None,"1/2 cup canned black beans, drained and rinsed",cilantro ,2,leaves,2 tablespoons chopped fresh cilantro leaves,cumin,0.5,tsp,1/2 teaspoon cumin,chili powder,0.5,tsp,1/2 teaspoon chili powder,kosher salt,1,None,"Kosher salt and freshly ground black pepper, to taste",freshly ground black pepper,1,None,"Kosher salt and freshly ground black pepper, to taste",shredded cheddar cheese,0.75,cups,"3/4 cup shredded cheddar cheese, divided",shredded mozzarella cheese,0.75,cups,"3/4 cup shredded mozzarella cheese, divided",avocado,1,None,"1 avocado, halved, seeded, peeled and diced",roma tomato,1,None,"1 Roma tomato, diced"
21,Smoked-Sausage-Cajun-Alfredo-2561337,Smoked Sausage Cajun Alfredo,Main Dishes,25,https://lh3.googleusercontent.com/IxKFvgV67rwJLOvBp8FW4vOHuGz4AzTO-koDJmFsd5XlTAYqtd7OU_k37DPY1N4QDeJ53x6GkzbR06yStFaH=s360,https://www.plainchicken.com/2015/08/smoked-sausage-cajun-alfredo.html,smoked sausage,1,packages,"1 (14 ounce) package turkey smoked sausage, cut into 1/4-inch slices",pasta,8,oz,8-ounces pasta,heavy cream,2,cups,2 cups heavy cream,cajun seasoning,1,tbsp,1 Tbsp Cajun seasoning,grated parmesan cheese,0.5,cups,1/2 cup grated Parmesan cheese
22,Baked-Salmon-with-Parmesan-Herb-Crust-2037670,Baked Salmon with Parmesan Herb Crust,Main Dishes,17,https://lh3.googleusercontent.com/pMhhdJ95kk6HMxsu5_rsbbXyWnYFGVdXDSSaXBK2NpwfAwSTHmMwLtV1Q5vCKmY8KdKHsi9rjvOvZPjbmPY5hF4=s360,https://addapinch.com/baked-salmon-with-parmesan-herb-crust-recipe/,salmon filet,1,None,"1 salmon filet, about 2 pounds, left whole",garlic,3,cloves,"3 cloves garlic, finely minced",chopped parsley,0.25,cups,1/4 cup chopped parsley,parmesan cheese,0.5,cups,1/2 cup chopped Parmesan cheese
23,Honey-Dijon-Garlic-Chicken-Breasts-2208217,Honey Dijon Garlic Chicken Breasts,Main Dishes,40,https://lh3.googleusercontent.com/SN_GPXgNg07zu0LVREDbFYo2cwgup_LxDQfugJHpKPBn3ykQrdq69sprXDzdj_2xfThhtPX2dwdJgReFhYSIVQ=s360,https://www.rockrecipes.com/honey-dijon-garlic-chicken-breasts/,butter,3,tbsp,3 tbsp butter,minced garlic,6,cloves,6 cloves minced garlic,salt,1,None,pinch salt and pepper,honey,0.333333333333,cups,1/3 cup honey, grain dijon mustard,2,whole,2 tbsp whole grain Dijon mustard
24,Szechuan-Shrimp-Stir-Fry-With-Fried-Rice-2587193,Szechuan Shrimp Stir Fry With Fried Rice,Main Dishes,25,http://lh4.ggpht.com/ApUZUpOBijgZIaZ5r5EWmbnzvzW5dlwVQm-gN6LxJ1ad3EO3VEJpv1ZjYDxZ9w9DEeoSjVuZckJenvRRYC2Czg=s360,http://www.averiecooks.com/2012/02/szechuan-shrimp-stir-fry-with-fried-rice.html,medium shrimp,12.0,None,1 dozen medium shrimp,mixed vegetables,3,None,"3 to 4 cups mixed vegetables (broccoli, red pepper, green pepper, carrots, green beans, peapods, sugar snap peas, water chestnuts, mushrooms, baby corn, asparagus, etc.)",sauce,0.666666666667,cups,2/3 cup Szechuan sauce,olive oil,2,tbsp,"2 tablespoons olive oil (or sesame, peanut, or canola oil)",cooked rice,1,None,"1 to 2 cups cooked rice (cook rice according to directions or use previously cooked, leftover rice, or bagged rice like Uncle Bens Ready Rice)",egg,1,None,1 egg,vegetables,3,None,"3 to 4 cups mixed vegetables (broccoli, red pepper, green pepper, carrots, green beans, peapods, sugar snap peas, water chestnuts, mushrooms, baby corn, asparagus, etc.)"
25,Sage-brined-Pork-Chops-With-Brown-Sugar-Glaze-2603587,Sage-brined Pork Chops With Brown Sugar Glaze,Main Dishes,55,https://lh3.googleusercontent.com/x_GbrUKgIIITKZekgm-Ss_IwnKGJBFgq_fS8zCEylWxc5-KhpOg9CanOBR8AHFdstRJZAV2g1O3DoJdPL0HCuYA=s360,http://www.thekitchn.com/dinner-for-two-recipe-sage-brined-pork-chops-with-brown-sugar-glaze-recipes-from-the-kitchn-180424,water,2,cups,2 cups water,kosher salt,2,tbsp,2 tablespoons kosher salt,fresh sage,2,tbsp,2 tablespoons minced fresh sage,boneless pork chops,2,None,"2 (1-inch) thick, center-cut, boneless pork chops (about 1 pound)",brown sugar,2,tbsp,2 tablespoons brown sugar,vegetable oil,1,None,Vegetable oil
26,One-Pan-Chicken-Enchilada-Skillet-2457396,One Pan Chicken Enchilada Skillet,Main Dishes,25,https://lh3.googleusercontent.com/1dEjP-Cl5PQTlxcSMBIDyAWaY3fBCNji9I6c1ps4NEzHjSaDNnKJ28eNCV-4LnxwZvqYg_uP5u1XRPGOLUId2w=s360,https://www.the-girl-who-ate-everything.com/one-pan-chicken-enchilada-skillet/,shredded rotisserie chicken,2,cups,2 cups shredded rotisserie chicken,ground cumin,0.5,tsp,1/2 teaspoon ground cumin,dried oregano,0.5,tsp,1/2 teaspoon dried oregano,red enchilada sauce,1,cans,1 (10 ounce) can Old El Paso red enchilada sauce,chunky salsa,0.5,cups,1/2 cup chunky salsa,water,0.25,cups,1/4 cup water,tortillas,4,strips,4 (6-inch) Old El Paso soft tortillas cut into 1-inch strips (pizza cutter works great for this),mexican blend cheese,1,cups,1 cup shredded Mexican blend cheese,sour cream,0.5,cups,1/2 cup sour cream,sliced green onions,0.25,cups,1/4 cup sliced green onions,guacamole,1,None,(optional) guacamole
27,Melt-in-Your-Mouth-Caesar-Chicken-2166407,Melt in Your Mouth Caesar Chicken,Main Dishes,35,https://lh3.googleusercontent.com/uEWUK8ac75KU_9EfK5cLsx-fu3wkQI5W0J79FoDpK6jg2eb6oy-D2P_rB2ENiVhX9DNQ-b9AyMXKkdLSQ2QPBg=s360,http://www.thecookierookie.com/melt-in-your-mouth-caesar-chicken/,caesar salad dressing,1,cups,1 cup creamy Caesar salad dressing (definitely grab a creamy caesar versus a thinner version),sour cream,0.5,cups,1/2 cup sour cream,grated parmesan cheese,1,cups,1-1 1/2 cup grated Parmesan cheese
28,Chicken-Parmesan-Baked-Ziti-2238590,Chicken Parmesan Baked Ziti,Main Dishes,45,https://lh3.googleusercontent.com/zbqpXwBXT1h-pi1m6H3ixRNlDdNBDBK53UDR3KjPBA5YpvhV38_sqTF1htSBuPXXGGRYVDnumbtCeAReFvRf=s360,https://www.gimmesomeoven.com/chicken-parmesan-baked-ziti-recipe/,DeLallo Penne Ziti,12,oz,12 ounces DeLallo penne ziti (or any pasta shape),cooked chicken,2,cups,"2 cups shredded, cooked chicken (about 2 small chicken breasts)",shredded mozzarella cheese,1.5,cups,1 1/2 cups shredded mozzarella cheese (I used 2% low fat),grated parmesan cheese,0.333333333333,cups,1/3 cup freshly-grated Parmesan cheese,fresh basil ,0.25,leaves,"1/4 cup packed fresh basil leaves, roughly chopped"
29,Spicy-Honey-Garlic-Scallops-2596542,Spicy Honey Garlic Scallops,Main Dishes,45,https://lh3.googleusercontent.com/8yO_Fr5ELvB1XYmAOXSU6e0LuJUM7jicGS3LFidzW9b9eVUeu6z6-BTy1ERuqNyx7RiPGIWwDQSA13JaQ8daig=s360,https://carmyy.com/spicy-honey-garlic-scallops/,honey,1,None,honey,soy sauce,1,None,soy sauce,Sriracha,1,None,sriracha,garlic,1,None,garlic,butter,1,None,butter or oil of choice,scallops,600,None,600 grams scallops
30,Julia-Childs-Eggplant-Pizzas-2211869,Julia Childs Eggplant Pizzas,Main Dishes,50,https://lh3.googleusercontent.com/6LYPkoWZBy-1TGl9k4NyVpj_mijJCOEKEXq7zIlMrxuqvzNeyBjWXrPuULd3SR3hdVweJVJQsUbdhlV_S6AoXQ=s360,https://kalynskitchen.com/recipe-for-julia-childs-eggplant-pizzas/,globe eggplant,1,None,"1 globe eggplant, about 8 ounces and 9-10 inches long",salt,1,None,"about 1 T salt, for drawing water out of eggplant",olive oil,1,None,"about 2 T olive oil, for brushing eggplant before roasting",italian seasoning,1,None,"about 2 tsp. dried Italian seasoning, for sprinkling on eggplant before roasting",basil ,10,leaves,"10 large basil leaves, cut in chiffonade strips (optional)",freshly grated parmesan,0.333333333333,cups,1/3 cup freshly grated Parmesan,mozzarella,0.333333333333,cups,1/3 cup finely grated low-fat mozzarella blend,hot red pepper flakes,1,None,hot red pepper flakes for sprinkling finished pizza (optional),virgin olive oil,3,tsp,2-3 tsp. extra-virgin olive oil,large garlic ,3,cloves,"3 large garlic cloves, very finely chopped",petite diced tomatoes,1,None,1 can (14.5 oz.) good quality petite diced tomatoes with liquid (or use 2 cups peeled and diced fresh tomatoes),dried oregano,0.25,tsp,1/4 tsp. dried oregano (use Greek or Turkish oregano)
31,Thai-Chicken-Coconut-Curry-2556801,Thai Chicken Coconut Curry,Main Dishes,30,https://lh3.googleusercontent.com/exZGYxo_Evk15dbjgmDFEGq0dYOvhKY6VZ8BbBa1ljJLDrWO352MJkvBH-TTPpWE7InNDIJcKaU3ExOZWlOVlw=s360,https://www.averiecooks.com/thai-chicken-coconut-curry/,coconut oil,2,None,2 to 3 tablespoons coconut oil (olive oil may be substituted),boneless skinless chicken breast,1,lbs,"1 pound boneless skinless chicken breast, diced into bite-sized pieces",garlic,3,None,"3 cloves garlic, finely minced or pressed",ground ginger,2,None,"2 to 3 teaspoons ground ginger or 1 tablespoon fresh ginger, finely chopped",ground coriander,2,tsp,2 teaspoons ground coriander,coconut milk,1,None,one 13-ounce can coconut milk (I used lite; full-fat will deliver a richer/thicker result),shredded carrots,1,None,1 to 1 1/2 cups shredded carrots,Thai red curry paste,1,None,"1 to 3 tablespoons Thai red curry paste, or to taste (curry powder may be substituted, to taste)",kosher salt,1,None,"1 teaspoon kosher salt, or to taste",freshly ground black pepper,0.5,None,"1/2 teaspoon freshly ground black pepper, or to taste",fresh spinach ,1,leaves,about 3 cups fresh spinach leaves,lime juice,1,tbsp,1 tablespoon lime juice,brown sugar,1,None,"1 to 2 tablespoons brown sugar, optional and to taste",fresh cilantro,0.25,None,"1/4 cup fresh cilantro, finely chopped for garnishing (basil may be substituted)",rice,1,None,"rice, quinoa, or naan, optional for serving"
